"{20195, 140.043901562117, 123.660378725838, 111.550818368589, 1.10073948214876, 5.80103002040376, 5161.35579266489, 53.4197821406653, 96.6188102204156, 7.42732296654848, 17.8423120926238, 144.186952061024, 3.19674918415386, 333.619653327935, 1.68381816068624, 16.8364977887017, 80.5012364053728, 77.2523232302167, 1.52010543910797, 0.166644951102577, 26.439055441648, 0.0309145942300774, 606.25951298151}","{40355, 105.607480524321, 93.0249825588801, 83.7248753670322, -0.802496662684829, 2.47463723456365, 3717.70134937271, 41.0262375690577, 90.6176527427079, 7.4791117708827, 10.6282325522927, 135.392150118358, 0.390507346854511, 386.46857935304, 1.51410259663255, 15.1395118637288, 42.0574879487145, 36.9568502016456, 0.949575803604818, 0.124890664631703, 15.6195505580261, 0.0184039260587321, 625.575897183478}"
"{20195, 144.401130324914, 127.155129681714, 114.408085728045, 1.66154686117354, 6.23304520635776, 5387.0715857258, 56.2319597783631, 95.800886310184, 7.42841351658212, 18.637292721492, 146.731528940661, 2.41712815624337, 274.821029903219, 1.0931347557233, 10.9302544224773, 77.8629675633529, 74.5763264061619, 2.11090676602098, 0.160215413835559, 27.3966517185376, 0.0304852609087938, 439.78905696952}","{40355, 118.219845774169, 106.14278823841, 97.2162674511098, -0.818109548904986, 2.61918012574561, 3899.14616944958, 39.3782087593482, 99.0178652685397, 7.47213940844781, 12.5299020708694, 142.44988276889, 0.206810386342992, 279.20676458368, 0.883746306253988, 8.83657931623362, 41.7908725444369, 37.4216702193319, 1.68214142807568, 0.166203466931371, 18.0265767922111, 0.0198132810397378, 435.193151727517}"
"{20195, 143.618961633761, 124.684792001711, 110.689970969326, 2.72912512092415, 7.67538404556964, 5875.25098221522, 61.7363693307048, 95.1667719678024, 7.42801789520083, 19.2836844127269, 147.4993195831, 7.70473232627087, 281.366619657696, 1.21910764207976, 12.1898573131555, 86.5259514161248, 81.0463423352588, 2.10247518339092, 0.160894038435825, 26.7674900710208, 0.0305544179325642, 438.244074502339}","{40355, 127.824335242323, 113.620750744135, 103.122449158518, 0.155198089703367, 4.29530623353533, 4788.75133060917, 46.3119194261198, 103.402134697711, 7.46515993320419, 13.7085172463046, 142.982236396078, 1.30698607277744, 292.214199523364, 1.1201372431581, 11.2002522943379, 57.4165695468593, 52.4718305131812, 1.0694164276292, 0.156581593118239, 23.0659328986626, 0.0208506330613013, 751.6814039331}"
"{20195, 140.702162305759, 123.361111292208, 110.543812716974, 1.82381820729207, 6.12827693643377, 5390.46731519309, 56.5418790873738, 95.3358360599096, 7.4223080329052, 18.3016738453551, 144.185103648557, 4.74782774109454, 310.744303453572, 1.22460345136874, 12.2448099102361, 82.22246044072, 79.2737909480426, 1.48063055909271, 0.166409348074723, 24.8151513684825, 0.0325396259035571, 607.643292739443}","{40355, 128.24347248361, 112.160001376528, 100.272218384338, 1.09198222681211, 4.84401580567465, 5048.62277568489, 52.4414395604514, 96.2716282771974, 7.45632814142846, 14.7974154095626, 143.04310640842, 2.39114065159005, 333.121442904323, 1.22112961888624, 12.2100750592435, 76.8474209743903, 69.4778570154079, 1.30047138081413, 0.139537938928219, 20.0929576642549, 0.0227993530414925, 562.853882268272}"
"{20195, 140.774712824988, 121.393540900821, 107.068326869915, 3.18363905037136, 8.1336626910466, 6006.46080064142, 63.1938559347698, 95.04817694368, 7.42867166932813, 19.356408748175, 147.553308195065, 15.613652566963, 268.544959303198, 1.0670873608154, 10.6698065207932, 82.0213600399387, 77.2423134793246, 2.05614965002135, 0.163166920445406, 26.4666540466433, 0.0302653350441814, 447.777609795725}","{40355, 126.536183794038, 111.538674721025, 100.453559319233, 0.595260149653975, 4.86262956414541, 5017.25737239411, 48.90057378618, 102.601196344491, 7.46900840763197, 13.8586807626554, 143.833175724074, 3.25959746360842, 265.50026117915, 0.881971142566423, 8.81882945452167, 55.9217961466447, 51.4019527060476, 1.2902839961391, 0.158355973741161, 24.484532232838, 0.0200155461197291, 645.064198701826}"
"{20195, 143.607323481772, 125.660618697105, 112.3956629867, 1.75259986075091, 6.35491998018985, 5594.40380255101, 58.5166614848452, 95.6036052056707, 7.4258153474166, 18.6139819399212, 145.123821393852, 3.72358134981264, 306.454185457763, 1.26140958794784, 12.6128344698905, 84.9953342149491, 82.0154899482713, 1.48681859447413, 0.165147527619003, 25.132866411486, 0.0314247431321401, 606.19757534891}","{40355, 121.132034766064, 108.36583327763, 98.9299452209613, -0.670737720332291, 2.87351619659308, 4218.50225695595, 41.6252175488105, 101.344869897899, 7.46316113222239, 12.6483622710525, 137.64614952656, 0.42724799023618, 363.832739024325, 1.46986398377948, 14.697169973811, 56.7021274316209, 50.7016804804871, 0.645270791086858, 0.14425914101377, 20.7545747556448, 0.021330733802853, 1134.90611593733}"
"{20195, 134.729095335249, 117.027116425327, 103.943045057123, 2.4859991996965, 7.65527408453515, 5502.11222103346, 57.7187132631066, 95.3263146382435, 7.43172702991444, 18.2265631079974, 145.266951983864, 8.93683715031179, 291.068684653687, 1.14611514041918, 11.4600052890514, 77.2530601676992, 71.0949469761231, 1.61682758415728, 0.162833905994385, 25.1962181064596, 0.029224046746698, 551.929919597469}","{40355, 117.310850078332, 107.147266869442, 99.6350531933051, -1.22912408803649, 2.92226266611143, 3643.91522084377, 33.1391731932783, 109.957940096794, 7.46766508445856, 11.7453390350892, 135.458062703243, 0.347592730047137, 375.435955145499, 1.39709136417873, 13.9695165504231, 40.1735112797432, 35.4921289493035, 0.491642916562189, 0.133180090224219, 18.9614519041299, 0.0197278830501476, 1364.92735934319}"
"{20195, 137.797199155129, 120.606500301633, 107.900331583832, 2.31755752304192, 7.12880604184139, 5291.92732686849, 56.0516438849217, 94.4116347012628, 7.41418291814912, 18.4193648837435, 144.63561870966, 9.66797374329513, 303.258247615774, 1.45308441043734, 14.5293910199629, 86.2131162999712, 81.531733014066, 2.1213476011347, 0.163823298417851, 26.5264930091431, 0.0348598541946751, 438.888364253512}","{40355, 126.945297746332, 115.420695738671, 106.902511646051, -0.667055923703037, 3.54314372370451, 3998.57414335314, 37.5768834736768, 106.410478297228, 7.46821782022675, 12.3821666370363, 139.15271155299, 1.09907453746417, 352.484370016351, 1.72593812302208, 17.2576552920978, 57.1141856099148, 50.4796182850192, 0.991859416411673, 0.134343622371216, 22.4646410968546, 0.020402742116506, 747.278728402202}"
"{20195, 138.395038500288, 118.712257337961, 104.16411473972, 3.63799471441044, 8.54793032793541, 6081.65657029125, 64.1772768971064, 94.7633939040729, 7.42757189162728, 19.4196107131822, 147.068822703923, 11.5266350578698, 284.530661919627, 1.29732694987295, 12.9719721717797, 84.7863817313839, 82.3269143765003, 1.80254266432782, 0.154654256273613, 25.4819558038179, 0.0303214569707601, 492.152087246958}","{40355, 125.936128293362, 108.889810340941, 96.2903579413257, 1.76029466216771, 6.10672687372821, 5448.21135011853, 55.5808784483432, 98.0231241789763, 7.4658337747889, 14.9386338290787, 145.547436710072, 4.87913613649339, 277.2055258408, 1.07039372190309, 10.702866825309, 70.9930646662315, 65.622416014803, 1.58993576325836, 0.153820500405882, 24.4310401348719, 0.0205256752928009, 522.795537838744}"
"{20195, 139.841364972628, 122.675077368018, 109.98695174722, 2.1029987913735, 7.54730124049499, 5313.54954832313, 55.9720490621021, 94.9321962901097, 7.41655879988217, 18.4494823182482, 145.012967128974, 7.74286571922004, 312.687679212438, 1.66049120317439, 16.6032515405408, 86.1872888902507, 82.87920599474, 2.11005664478995, 0.163057518268414, 26.7626914340833, 0.0341398760823014, 441.850047572245}","{40355, 124.347842417387, 113.97218062036, 106.303213205167, -1.18526669675788, 3.28967184599879, 3615.25597021395, 33.8306723347101, 106.863261079938, 7.46037347166859, 12.7301477947067, 138.422951195993, 0.42910879130778, 406.652850858899, 2.09669166642569, 20.9648199725905, 52.1347686167032, 45.4278465027153, 0.663890998357927, 0.116103204480572, 19.7345754366934, 0.0217838980747858, 990.891251057377}"
"{20195, 144.204768956314, 125.700971708939, 112.024252004357, 2.08221145874915, 7.00001970523063, 5746.81705937365, 60.3331058654282, 95.251470597118, 7.42278219181827, 18.9076035712007, 145.284961394183, 3.98686888167908, 302.480761139162, 1.21654705034386, 12.1642539563882, 87.1949956219129, 85.8315804950574, 1.51514155795434, 0.165193900185051, 24.3860030686477, 0.0324363602435878, 588.845911839524}","{40355, 128.400149201214, 112.493869426199, 100.737053940319, 0.634825464018441, 4.76461294806488, 5081.95089567263, 51.863693098301, 97.9866760749267, 7.46177278002556, 14.315991182229, 142.966866289846, 1.32714733013552, 322.167781099636, 1.18452982053642, 11.8441136755436, 74.1371409863255, 67.4942287260132, 1.22915248541295, 0.146942811302991, 20.1135728709346, 0.0216834761790026, 603.920046896074}"
"{20195, 140.757392633561, 125.24363532595, 113.776945142064, 0.902509870818322, 6.01037437852067, 4921.68877082445, 50.5838423053078, 97.2976457802221, 7.43360938995508, 17.7745078817228, 145.698534297487, 2.86981677191231, 292.601445865579, 1.25910063445794, 12.5897472439449, 67.0581709142387, 60.8785650458779, 1.98716107886148, 0.163306127082775, 28.5994118723698, 0.0289176772157583, 476.344241017754}","{40355, 93.9157742512982, 82.1508982492619, 73.4551203347134, -1.06906271578465, 2.04236343014872, 3077.99463512131, 38.3603159846104, 80.2390323467658, 7.49633887024044, 9.99433180538686, 134.055901991845, 0.233332770258247, 347.238628457802, 0.932866055111615, 9.32772768506103, 22.9546045501615, 20.2283026499906, 0.809922561932541, 0.105910295362969, 14.2833337647766, 0.0147371517301335, 642.516468033858}"
"{20195, 140.452256932773, 123.342981712595, 110.69699568029, 1.78743494780016, 6.58187702903628, 5311.12395615603, 55.786155638197, 95.2050539313286, 7.41905059055766, 18.2237519318511, 143.950617708641, 3.03488588141086, 318.067993768234, 1.42375534240084, 14.236129668666, 83.5960138896759, 80.2611549499358, 1.60503003051061, 0.166949753128927, 25.356997923906, 0.0335690962490216, 568.61901643882}","{40355, 128.624975214437, 113.198817731036, 101.796875243304, 0.827605124948754, 5.01907828608803, 4876.01517759678, 50.2982160958783, 96.942109602896, 7.45404339711791, 14.5449256422389, 142.31262808909, 1.49064539521704, 361.602428200217, 1.75827492091656, 17.5809909342447, 77.6899755110044, 69.4939155899448, 1.24143849982847, 0.140628885694851, 20.3088712539265, 0.0233604082189232, 594.200944420005}"
"{20195, 141.806080682147, 125.044884645501, 112.656174531459, 1.75149371090427, 5.91273376269327, 5182.16049276727, 54.6512157148474, 94.8224193182845, 7.41465081605894, 18.4564227005919, 144.685598415575, 3.78719576705806, 315.409679623717, 1.61982055193565, 16.1965856988046, 85.8670796642978, 82.2848096017331, 2.10167379273238, 0.164291801802838, 26.0972079100138, 0.0345760263685842, 439.612946564133}","{40355, 130.301936598963, 119.071469164041, 110.770688886055, -0.896095058153874, 2.73866234024199, 3862.08910154883, 36.6178342537496, 105.470167208301, 7.46351193718858, 12.8331589814426, 138.994189328188, 0.371820391842036, 396.202292321861, 2.19088354217229, 21.9066445381807, 58.6404813253452, 51.1358113365589, 0.896063325948931, 0.136634135738009, 22.0732905638462, 0.0216283093019369, 829.531349958788}"
"{20195, 137.870360002715, 119.612048769896, 106.116775249987, 2.43533856378166, 6.910881108505, 5696.96447567045, 59.5326791472405, 95.6947437487286, 7.43092990478392, 18.7338820581784, 147.2125063689, 8.0291708013332, 278.019609430745, 1.19061075537833, 11.904916943028, 83.1061162837011, 77.3155111088721, 2.13182134279056, 0.163956294291271, 27.1452182193586, 0.0295941128721157, 436.159160694291}","{40355, 121.912318538074, 111.120413106581, 103.14378735287, -1.11880551812303, 2.58524807714164, 3920.85400950558, 35.1878678837261, 111.426302453492, 7.47140143987814, 12.1747194091347, 138.504714026445, 0.355201080765861, 368.049225060138, 1.63782707352398, 16.3766329081663, 47.6041950517025, 42.5332497912827, 0.577388873380861, 0.122799901385915, 19.8117573102021, 0.0192138028626775, 1152.90923515526}"
"{20195, 140.427114276869, 125.662988620432, 114.750374004804, 0.728489957117877, 4.88525569061218, 4716.8511896162, 48.1396085534111, 97.9827491613861, 7.42869497409523, 17.5816885589001, 143.956933608587, 1.52002136886825, 315.70038875962, 1.35885567388357, 13.5871978831618, 69.8574603231485, 62.7359413700343, 1.62241572080686, 0.166837937993235, 28.1844803114324, 0.0303563229431324, 583.837961716099}","{40355, 95.652176114508, 84.882792238378, 76.9228128516732, -1.22542520817862, 1.39451036608296, 2944.00309114174, 35.1144345572714, 83.8402533960812, 7.49550771204682, 10.012990967868, 132.992453841549, 0.151894463676326, 385.468553478336, 0.967113011804094, 9.67016300502913, 25.3025776217139, 21.9470979137654, 0.839440386136468, 0.0945857080240937, 12.4716260199852, 0.0151129472356452, 556.310827359199}"
"{20195, 138.951719544688, 122.146479999103, 109.725215987149, 1.55584266704557, 5.87210381918879, 5251.68046262106, 54.7948230864586, 95.8426392641989, 7.4277187926432, 18.012712800187, 143.986347029186, 4.3127505160702, 328.921796543436, 1.41056628215735, 14.1042522552913, 79.2444525213499, 75.4478712387151, 1.37614973896599, 0.164557842386982, 24.8139691903955, 0.0308650566561389, 647.154579128231}","{40355, 115.135608466469, 103.606946720408, 95.0857619515807, -0.956301066613416, 2.33609152722252, 3792.26910670897, 37.5901205743298, 100.884728454388, 7.46572617209676, 11.7638440499197, 135.278843833668, 0.343969186924204, 374.396421182856, 1.38464038386249, 13.845019198241, 45.5563756320326, 40.3039939046141, 0.744762571165461, 0.151851492637988, 18.1957279575567, 0.0207969981553069, 940.607852086648}"
"{20195, 140.534212728673, 123.130848507054, 110.26749234325, 1.96558006626959, 7.44736628569085, 5390.78909109685, 56.7450562692713, 95.0001541194362, 7.41831758484359, 18.3493542126264, 144.29711795843, 6.47869486735604, 305.055692327555, 1.29844278680925, 12.9831294253057, 84.009574877651, 80.8771152707187, 1.69389129871251, 0.168051388337627, 25.6522530258092, 0.0337920788312256, 543.741695529843}","{40355, 130.638666346497, 114.103175219029, 101.881290472638, 1.31437016138182, 6.22495406824546, 5164.30541904436, 53.9152868675066, 95.785550241721, 7.45397033969376, 15.4362742998055, 144.192744284718, 3.95229875394346, 335.065006744448, 1.4521393776091, 14.5199416367134, 80.6613077326648, 75.3311767535724, 1.40532378225316, 0.13899233624241, 21.2425533229129, 0.023363114508879, 537.115345861314}"
"{20195, 141.397094696056, 125.529930587377, 113.802026680961, 1.15772513063322, 5.62987571026946, 4932.39561163427, 51.7361533503002, 95.3375017705226, 7.41363034141752, 17.9073227874911, 142.358403789137, 2.12958910254996, 380.344588576066, 2.29506370905563, 22.9483420268472, 85.9091563266408, 79.2220985037356, 1.48012451485729, 0.164797378277525, 24.8249496326766, 0.0348470653741515, 607.663290572683}","{40355, 117.016082929561, 105.378006182987, 96.7759494572583, -0.855224384842413, 2.64146863012014, 3637.92035876356, 37.9468769049888, 95.8687685385061, 7.45259068242417, 12.3314339090834, 136.743576065569, 0.265778876058067, 425.35135083792, 2.09017330734448, 20.8996429001375, 52.358488189303, 45.358398888024, 1.13555961625871, 0.150573116499259, 16.2045675125577, 0.0242001771963773, 595.04665322666}"
"{20195, 144.795930427015, 126.975730180706, 113.804277824738, 2.10843282251978, 6.84508724756315, 5520.79408463945, 58.1041833538358, 95.0154320390253, 7.41696302791494, 18.8165172501727, 144.72779165574, 6.96121953092023, 313.641431781777, 1.40744414543557, 14.0730340102103, 86.7913036176196, 85.1625924771435, 1.61168444057813, 0.166022001162189, 25.0850522717588, 0.0341526314466405, 564.4339771999}","{40355, 131.054501420591, 114.868796273573, 102.905448990995, 1.09277253028094, 5.16332495579832, 5084.10597505565, 52.7747817967524, 96.3358976004047, 7.45446352059832, 15.3430600198517, 143.914463942873, 2.98709683907492, 324.471827751843, 1.23810822631324, 12.3798441549061, 79.0308366903808, 71.5813924869692, 1.3314087547412, 0.142895837331333, 20.9004889142167, 0.0234121878850274, 567.650471964298}"
"{20195, 139.177494313229, 120.894145669871, 107.380366237825, 2.65504864746252, 7.76921538787642, 5672.92809517785, 59.6143156200374, 95.1605002284231, 7.42942737178749, 18.8630622858957, 146.895344337897, 13.139121974481, 292.677705125681, 1.40133583128511, 14.0119569770198, 84.5276946878458, 82.3643679890111, 2.02093278829698, 0.169054499135435, 26.7936855389549, 0.0302771929824367, 463.670568250544}","{40355, 128.75023171856, 111.566979458395, 98.8663147443605, 1.7458901251442, 6.27678695510588, 5401.03944856111, 56.0273636737956, 96.4000283862584, 7.45969978231422, 15.489790468453, 146.024157400292, 7.67072073146649, 305.83523795073, 1.43658619518913, 14.3644253656961, 80.5563753237926, 74.7092397793957, 1.6139638303256, 0.147948596035976, 21.8107687315452, 0.0219904583496852, 483.724140898077}"
"{20195, 139.142071552048, 121.229342039873, 107.989498487396, 2.48489076312907, 7.22586329569349, 5535.97035157162, 58.4058824007124, 94.7844656055413, 7.4165695487889, 18.6094649930902, 144.029563215222, 9.02008401405727, 316.070949042805, 1.35894613966506, 13.5881024505109, 83.5930502694869, 80.7599929649827, 1.51961202643616, 0.170035596452949, 24.5746732494654, 0.0345409695280094, 598.312780189158}","{40355, 129.360352910064, 112.207565873157, 99.5294189328352, 1.84144967524369, 6.07267295187377, 5328.10767243177, 55.9280293849739, 95.2672162960789, 7.45649645977188, 15.7811998291364, 144.381259081105, 5.70544316601512, 344.871316823529, 1.45186885948878, 14.5172367260283, 81.2068952756234, 75.924955103937, 1.27996009514377, 0.138121137202419, 21.3106066940033, 0.0226913003640531, 589.907522739945}"
"{20195, 138.955850744063, 122.138859780126, 109.708909937217, 1.83230832448025, 6.77578354807464, 5199.10170242602, 54.8331395227016, 94.8167795548808, 7.41602828271127, 18.0953159570651, 143.179405800832, 5.84118397434421, 343.932182464982, 1.7491557534907, 17.4898083791535, 84.2305788185254, 80.4147091417873, 1.53249939551738, 0.16875995554451, 24.6775279191092, 0.0344124560941233, 591.365906135274}","{40355, 129.494697884705, 113.597066194318, 101.846642770988, 1.19533808989392, 5.63205973114144, 4953.17622668283, 51.8354953290339, 95.5556842901137, 7.45146304550933, 15.1093145632433, 142.633247051757, 3.31507587809023, 373.20602600904, 1.82350690947357, 18.2332455878262, 80.2665438033647, 72.0762437082796, 1.24606847259816, 0.136082257220704, 20.3926873923818, 0.0239337895530866, 589.159116286256}"
"{20195, 141.740508115329, 124.883976386983, 112.424800761684, 1.35244489126136, 6.35588056864995, 5257.49340793775, 54.9620653368578, 95.6567657295085, 7.42216534578692, 18.1817258742267, 144.966478243258, 6.04564859613739, 318.122847480722, 1.64241956639402, 16.4225532443738, 84.8173999478209, 81.5942691428466, 1.89094414640682, 0.168033844442806, 26.5201313172397, 0.0324378082924946, 493.021594886731}","{40355, 128.483110982853, 114.297696407229, 103.812824764377, 0.0414020461721227, 4.29223293862978, 4625.57123549964, 46.2526749452729, 100.006566992562, 7.4583794073323, 13.6236561388509, 141.612548313036, 1.84350994930805, 353.115429179994, 1.90398783364237, 19.0379743485901, 72.9991787489785, 64.8079228150805, 1.25798122160914, 0.143742864236855, 20.9779084573308, 0.0224806992921094, 594.311251712945}"
"{20195, 143.662213197241, 125.461847954605, 112.009404079614, 2.30697880673467, 7.29848376126258, 5635.467741005, 59.3437416273659, 94.9631348894632, 7.4215348751507, 18.933531490864, 145.108115108397, 4.44771236008446, 300.948001645072, 1.15185177573134, 11.5173659055377, 86.2169388494181, 79.9618182672946, 1.54064590192062, 0.167087947665664, 24.4144145984318, 0.032634566412749, 582.474004833723}","{40355, 128.005781772701, 115.218577366412, 105.767165413937, -0.43518636512808, 3.734749472066, 4369.98771336732, 41.6936992366222, 104.81170520674, 7.46233968057225, 13.2017843468137, 138.760047289699, 0.505457465063443, 353.759996325637, 1.33301179489988, 13.3287849372039, 59.216516059859, 53.3613417366832, 0.632921258459521, 0.141681266363504, 22.6062159375822, 0.0215024012189812, 1203.77118865097}"
"{20195, 144.172597438803, 124.817934074059, 110.512313326205, 3.15925346397581, 7.48940869953036, 5999.53453806113, 63.1074226637697, 95.0686034196972, 7.42426964551226, 19.5657882992557, 146.371802519527, 10.0698063185866, 293.252883835638, 1.17228213851863, 11.7216491030478, 84.032351689523, 81.52927694796, 1.58032366997251, 0.16941836363186, 24.2456907756743, 0.0317393781796449, 569.14119777883}","{40355, 130.271740776137, 112.655875666309, 99.6354536286101, 1.91233361822447, 5.69029794372416, 5538.4581951, 57.4379323537556, 96.425096937492, 7.45915533086264, 16.102496089035, 145.87618419968, 5.33106290511943, 304.03250007752, 1.05025786232608, 10.5015283653985, 78.3993057806592, 72.3390665307612, 1.36756079617057, 0.151547855054176, 22.0462789635646, 0.0221676828819402, 581.249023264001}"
"{20195, 142.237365220655, 123.091584663342, 108.940355555762, 2.87229565510462, 7.6646294859131, 5921.88621883335, 62.4263436200639, 94.8619745355395, 7.42462914091495, 19.372566577722, 146.061602779557, 6.4211058968535, 280.191121192354, 0.968443831412305, 9.68346987029163, 80.7441540846884, 74.7615470472638, 1.59647286563465, 0.169685245826595, 24.2892509394477, 0.0314329594443381, 563.485399828878}","{40355, 125.854496367266, 111.852871202132, 101.503843906164, 0.0601049826336331, 4.12209194268738, 4753.32126522553, 45.6534149224897, 104.117540238681, 7.46644126798024, 13.2112885921268, 140.038740585918, 0.975181103477815, 312.150590133802, 1.03301567506585, 10.3291237349835, 55.5296941060401, 50.6430898167124, 0.740964105673134, 0.151380824732313, 23.3490495216572, 0.0204030353465521, 1071.34967987772}"
"{20195, 138.068341000666, 119.942823981503, 106.545702706471, 2.35396548822769, 7.69895244397827, 5656.28538205808, 59.0996930285665, 95.7075255758782, 7.43004301440647, 18.5896143230455, 146.010412228226, 6.4444013924996, 299.940631628955, 1.36560196008851, 13.654653998925, 83.9247369827333, 81.0972203761595, 1.6792727752422, 0.161280992100298, 25.8836198007109, 0.029778844107971, 537.788788806139}","{40355, 120.25413258511, 109.022293460122, 100.720499324261, -1.04948658398095, 3.29166472363827, 3957.07372702245, 36.6223067585483, 108.050914245013, 7.46274957488285, 12.3429225663002, 137.174212357957, 0.348091177725763, 396.292908154534, 1.8652323956206, 18.6504587238104, 53.1589285577836, 46.987297221105, 0.476029205053252, 0.124831308768516, 20.3031733159823, 0.0209325944175247, 1431.34319505827}"
"{20195, 140.531319699535, 122.313966637331, 108.848966547876, 2.27394274091012, 7.3274832383845, 5669.81639489685, 59.3991317671687, 95.4528496665788, 7.42836406618456, 18.8510868082151, 145.593445985944, 3.3628931845733, 297.181977134405, 1.1634818306528, 11.6336548246974, 79.8029483999038, 73.7333883551703, 1.53356699801329, 0.167260639406861, 24.8433050070589, 0.0304134893814097, 586.862123366663}","{40355, 120.540069695252, 108.959693370032, 100.400284781826, -0.97734497500434, 3.05133755187011, 3992.64428377774, 37.7587400818557, 105.740929785322, 7.46453920348511, 12.5647238200617, 137.686174950233, 0.198279871192827, 383.003199159313, 1.52083302670346, 15.2068094340079, 47.8082625017443, 42.8133885401566, 0.541767566167695, 0.135291466844535, 20.9121734314255, 0.0205635876292814, 1316.16390416445}"
"{20195, 135.738835568466, 119.030760386908, 106.681313513582, 1.86852306090873, 6.21576962669396, 5181.3600868389, 54.478010932566, 95.1092009077295, 7.42381579044687, 17.8115464095268, 144.038841669782, 3.83054023036241, 309.146730245294, 1.34049344757498, 13.4035939823022, 81.0330020012094, 73.743966818981, 1.70980436741932, 0.167629258348856, 26.0285708850272, 0.0321186529193703, 538.617552011658}","{40355, 112.868672283682, 102.419424123883, 94.6960667883792, -1.20170887220093, 2.20571675827154, 3482.11907981517, 34.0706065361093, 102.203025828868, 7.46764798021982, 11.4114139058695, 134.032991890156, 0.177281566783663, 376.881795147778, 1.45530007758253, 14.5515454757477, 41.9703177412819, 36.8753260188412, 0.775222680780472, 0.151841046169827, 17.7958882664897, 0.020460135675772, 892.651217866823}"
"{20195, 138.703342391755, 118.999478155321, 104.435752415348, 3.5786361876699, 8.46827989960547, 6101.43179474139, 64.2460199407672, 94.9698020261289, 7.42977781598863, 19.3966256004662, 148.068634086774, 17.6107954158706, 276.440444782781, 1.36893895206008, 13.6880205816487, 85.8837595665678, 83.6237509003204, 2.18911724766058, 0.160103310772747, 26.8150339401198, 0.0297036414767978, 419.731139833557}","{40355, 127.020150085303, 109.605199338827, 96.7332792218658, 1.89897892367394, 6.29531058484157, 5544.59300426976, 56.7828350571349, 97.6455824844038, 7.46419106088625, 15.3148146757972, 147.045786390453, 8.21698770390683, 265.551329989084, 1.09988975877451, 10.9977976979863, 72.577995223486, 67.2688462728826, 1.99754174648342, 0.157111439457521, 24.9770535621997, 0.0209478492602609, 425.558255174669}"
"{20195, 138.150350833956, 121.092186813098, 108.483978623769, 1.78254151720096, 6.56420577607945, 5297.97581081763, 55.6195034987315, 95.2539213324416, 7.42210418585955, 17.9988208271161, 143.658036755098, 4.09740394934298, 326.380206849203, 1.41497908973858, 14.1483759182961, 82.1495979488273, 78.966327661165, 1.44712856286056, 0.167059138864544, 24.5851784490442, 0.0325914896023131, 619.244514169131}","{40355, 126.13071978997, 111.036966203678, 99.8807135529416, 0.678243078160082, 4.85559490660544, 4810.43500661317, 49.2143866933877, 97.7444875333472, 7.45905016658741, 13.8746537437732, 141.013975311731, 1.92821111373358, 361.303735652546, 1.54341960338279, 15.4326526142245, 73.3258947175891, 65.8504240946452, 1.14202864585881, 0.135815204282015, 20.3066472439651, 0.0221887023551524, 631.792250517275}"
"{20195, 141.384204401946, 124.154181808383, 111.418947717487, 1.90162820118516, 6.80995268623473, 5326.3276084261, 56.1798620739133, 94.8084849588717, 7.41799354608443, 18.4123558930096, 144.259711144303, 6.61992495542604, 318.714393400008, 1.46378256214205, 14.6363618388583, 84.9874031057117, 81.1811292317891, 1.63370698729281, 0.163934967126796, 25.3448325067498, 0.0336124326817952, 555.408914311729}","{40355, 126.757977241605, 112.826691277943, 102.529653826541, 0.154308942803779, 4.34494249699023, 4518.10076574636, 45.4240683493426, 99.4649077004515, 7.4577305417718, 13.4665584915915, 140.454375154079, 1.67858597815513, 343.449234340124, 1.46397363981165, 14.6382724244767, 67.1042911245596, 59.9925378524064, 1.13479557480938, 0.140628781419545, 20.2691475435117, 0.0225166188785558, 641.619527726683}"
"{20195, 136.124001600021, 121.05996748059, 109.925681392314, 1.20318673784724, 5.7530461184574, 4672.32641921765, 49.1174840027501, 95.1255243236003, 7.42326488991064, 17.1986152667751, 142.518992678166, 3.05130602357022, 321.441043381215, 1.34836067884345, 13.4822584277557, 69.3822460380628, 62.4196853603617, 1.64882217677169, 0.169409212677267, 25.8783630523662, 0.0319699414016877, 556.70026660419}","{40355, 112.428582881628, 102.514321545263, 95.1863892531672, -1.27480640418194, 2.23892511094755, 3156.23452010098, 32.3262393544253, 97.6369223000542, 7.47680679168297, 11.0829506513747, 134.269585744554, 0.209684923462628, 380.743515783116, 1.23878912817573, 12.3866524926291, 35.3548056284944, 30.8788295288613, 1.07213694794107, 0.149890593385784, 14.2786502313354, 0.0189877767226816, 584.559460117633}"
"{20195, 137.909653185275, 119.506419687992, 105.90402971174, 2.40893064683173, 7.24123688425331, 5733.97057764985, 60.0052097422984, 95.5578790954197, 7.43173761357078, 18.6772061741715, 147.174857786645, 12.248737431902, 273.347198914725, 1.18963397752871, 11.8951501413096, 83.5941216853522, 77.3256799850038, 2.15861047363469, 0.167075391193943, 26.9544903097124, 0.0293479392706204, 431.930980880204}","{40355, 118.881806054488, 107.725008521241, 99.4786799097112, -1.05559735903461, 2.77127375073216, 3966.91426497534, 36.3776276670989, 109.048184815063, 7.47175067942051, 12.0783331637037, 138.791058468792, 0.587020911491664, 327.166548354713, 1.34165048837103, 13.4151632332219, 45.4343184990509, 40.7681043823081, 0.822718285423903, 0.138450055725501, 19.7230122261411, 0.0192670451631665, 847.738134462634}"
